trailingPegRatio,ticker,phone,longBusinessSummary,companyOfficers,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,yield,totalAssets,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,fiftyDayAverage,twoHundredDayAverage,navPrice,currency,tradeable,category,ytdReturn,beta3Year,fundFamily,fundInceptionDate,legalType,threeYearAverageReturn,fiveYearAverageReturn,quoteType,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,longName,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,netExpenseRatio,sourceInterval,exchangeDataDelayedBy,cryptoTradeable,regularMarketChangePercent,regularMarketPrice,marketState,shortName,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendYield,trailingThreeMonthReturns,trailingThreeMonthNavReturns,netAssets,epsTrailingTwelveMonths,ipoExpectedDate,trailingAnnualDividendRate,trailingAnnualDividendYield,dividendDate,sharesOutstanding,bookValue,marketCap,priceToBook,financialCurrency,currentPrice,recommendationKey,displayName,prevName,nameChangeDate,forwardPE,epsForward,earningsTimestampStart,earningsTimestampEnd,address1,city,state,zip,country,industry,industryKey,sector,sectorKey,profitMargins,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,grossMargins,ebitdaMargins,operatingMargins,fax,heldPercentInsiders,heldPercentInstitutions,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,numberOfAnalystOpinions,epsCurrentYear,priceEpsCurrentYear,averageAnalystRating,address2,website,trailingEps,newSymbol
,THTA,844-986-7676,"The fund seeks to achieve its objective by combining a strategy of holding U.S. Treasury Bills and/or U.S. Treasury Bonds, with a “credit spread” option strategy to seek to generate enhanced yield. Its net asset holdings will generally be invested as 2-5% Cash and cash equivalents; 95-100% Treasury securities; Up to 90% Credit Spreads. The fund will invest in a portfolio of U.S. Treasury Bills and/or U.S. Treasury Bonds with a targeted portfolio duration of approximately one year and that the adviser believes will generate annual interest income and capital gains. It is non-diversified.",[],[],86400.0,2.0,15.1675,15.16,15.15,15.1855,15.1675,15.16,15.15,15.1855,28.177721,7951.0,7951.0,30053.0,35620.0,35620.0,15.13,15.2,700.0,1100.0,0.1293,36858552.0,12.3,19.25,20.49,12.3,15.10002,15.333385,15.2368,USD,False,Short Government,-11.18541,0.0,SoFi,1699920000.0,Exchange Traded Fund,,,ETF,THTA,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,SoFi Enhanced Yield ETF,[],1766762550.0,PCX,finmb_1855051309,America/New_York,EST,-18000000.0,us_market,False,0.06017971,0.003985406,-0.17318535,-0.011294658,0.61,15.0,0.0,False,-0.048125423,15.1602,REGULAR,SoFi Enhanced Yield ETF,True,1700058600000.0,-0.007299423,15.15 - 15.1855,NYSEArca,30053.0,2.8602,0.23253657,12.3 - 19.25,-4.0898,-0.21245714,-20.58639,12.93,4.4188,4.4188,36858552.0,0.5380208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,THY,631-470-2600,"The fund’s adviser seeks to achieve the fund’s investment objectives by tactically investing in a portfolio of income-producing securities, including high-yield bonds, investment grade bonds, municipal bonds, U.S. Treasuries and/or cash/cash equivalents. It may hedge long positions using futures and/or ETFs.",[],[],86400.0,2.0,22.1999,22.09,22.09,22.2,22.1999,22.09,22.09,22.2,58.180157,8.0,8.0,12917.0,12910.0,12910.0,22.18,22.26,3100.0,300.0,0.0546,62314440.0,20.9,25.17,26.9,20.68,22.32118,22.298256,22.11,USD,False,High Yield Bond,4.00383,0.52,Toews Corporation,1592956800.0,Exchange Traded Fund,0.0394187,0.017579101,ETF,THY,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,Toews Agility Shares Dynamic Tactical Income ETF,[],1766760439.0,PCX,finmb_551883399,America/New_York,EST,-18000000.0,us_market,False,-0.12128067,-0.0054334346,-0.09835625,-0.004410939,1.03,15.0,0.0,False,0.0,22.1999,REGULAR,Toews Agility Shares Dynamic Ta,True,1593091800000.0,0.0,22.09 - 22.2,NYSEArca,12917.0,1.2999,0.062196176,20.9 - 25.17,-2.9701004,-0.1180016,-1.8567622,5.46,0.18686,0.18686,62314440.0,0.38157168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,THYF,410-345-2000,The fund normally invests at least 80% of its net assets (plus any borrowings for investment purposes) in U.S. high yield instruments. Most assets will typically be invested in U.S. issued instruments and U.S. dollar-denominated instruments. The fund may also invest up to 20% of its total assets in non-U.S. dollar-denominated foreign instruments.,[],[],86400.0,2.0,52.22,52.28,52.28,52.28,52.22,52.28,52.28,52.28,20.797846,535.0,535.0,8635.0,6900.0,6900.0,52.27,52.29,200.0,100.0,0.072399996,784030400.0,49.03,52.98,54.77,48.1,52.25558,51.957726,52.05,USD,False,High Yield Bond,7.0335,0.65,T. Rowe Price,1666656000.0,Exchange Traded Fund,0.086866,,ETF,THYF,en-US,US,ETF,Delayed Quote,True,HIGH,T. Rowe Price U.S. High Yield ETF,[],1766762006.0,PCX,finmb_1788709503,America/New_York,EST,-18000000.0,us_market,False,0.024417877,0.0004672779,0.32227325,0.006202605,0.5,15.0,0.0,False,0.11489383,52.28,REGULAR,T. Rowe Price U.S. High Yield E,True,1666791000000.0,0.05999756,52.28 - 52.28,NYSEArca,8635.0,3.25,0.066285945,49.03 - 52.98,-0.70000076,-0.013212548,0.22647381,7.24,1.47725,1.47725,784030400.0,2.5137217,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TIER,410-345-2000,"The fund normally invests at least 80% of its net assets (plus any borrowings for investments purposes) in equity securities. Under normal conditions, the fund primarily invests in stocks outside the U.S. and in at least five countries, including developed and emerging market countries. The adviser’s decision-making process focuses on bottom-up stock selection with an awareness of the global economic backdrop and the adviser’s outlook for certain industries, sectors, and individual countries.",[],[],86400.0,2.0,28.3071,28.3099,28.3071,28.3099,28.3071,28.3099,28.3071,28.3099,18.402948,104.0,104.0,1133.0,2130.0,2130.0,28.34,28.4,100.0,400.0,,15194412.0,25.03,28.44,28.44,25.03,27.73308,26.84696,27.9,USD,False,Foreign Large Blend,,0.0,T. Rowe Price,1750809600.0,Exchange Traded Fund,,,ETF,TIER,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,T. Rowe Price International Equity Research ETF,[],1766760439.0,PCX,finmb_1931381289,America/New_York,EST,-18000000.0,us_market,False,0.5740204,0.020698039,1.4601402,0.054387543,0.38,15.0,0.0,False,0.0,28.3071,REGULAR,T. Rowe Price International Equ,True,1750944600000.0,0.0,28.3071 - 28.3099,NYSEArca,1133.0,3.2770996,0.13092686,25.03 - 28.44,-0.13290024,-0.004673004,11.761689,,5.82152,5.82152,15194412.0,1.5381829,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TIIV,,,,,86400.0,2.0,27.7699,27.56,27.4539,27.545,27.7699,27.56,27.4539,27.545,13.842285,819.0,819.0,417.0,780.0,780.0,27.76,27.82,500.0,300.0,,,23.97,27.77,27.77,23.97,26.65602,26.077457,,USD,False,,,,,,,,,EQUITY,TIIV,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,AAM Todd International Intrinsic Value ETF,[],1766760439.0,PCX,finmb_1944512132,America/New_York,EST,-18000000.0,us_market,False,1.1138802,0.041787192,1.6924419,0.06490058,,15.0,0.0,False,0.0,27.7699,REGULAR,AAM Todd International Intrinsi,True,1753450200000.0,0.0,27.4539 - 27.545,NYSEArca,417.0,3.7999,0.15852733,23.97 - 27.77,-0.00010108948,-3.6402405e-06,10.991203,,,,,2.0061643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TILL,,"The fund’s portfolio holdings will consist of four commodities futures holdings, one in each of the following commodities: corn, wheat, soybeans, and sugar. It will invest indirectly, via a wholly-owned subsidiary of the fund organized under the laws of the Cayman Islands, in commodity futures, which are standardized futures contracts on commodities traded on the CBOT or ICE. The Advisor expects to gain exposure to commodities futures by investing in the Subsidiary.",[],[],86400.0,2.0,16.9645,16.94,16.96,16.98,16.9645,16.94,16.96,16.98,,1350.0,1350.0,4129.0,16580.0,16580.0,16.92,16.96,200.0,500.0,0.026400002,5621821.0,16.901,20.21,40.615,16.901,17.65912,18.21846,17.708,USD,False,Commodities Focused,-3.22862,0.64,Teucrium,1652659200.0,Exchange Traded Fund,-0.070387304,,ETF,TILL,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,Teucrium Agricultural Strategy No K-1 ETF,[],1766761217.0,PCX,finmb_1780110470,America/New_York,EST,-18000000.0,us_market,False,-0.679121,-0.038457237,-1.2384605,-0.06797833,0.89,15.0,0.0,False,0.091362044,16.98,REGULAR,Teucrium Agricultural Strategy ,True,1652794200000.0,0.015499115,16.96 - 16.98,NYSEArca,4129.0,0.07900047,0.004674308,16.901 - 20.21,-3.2299995,-0.15982185,-7.899022,2.64,-1.4036,-1.4036,5621821.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TILT,1-855-353-9383,"The underlying index is designed to reflect the performance of the U.S. equity market with increased exposure to size and value factors relative to the Morningstar® U.S. Market Extended Index (the “Parent Index”), a float-adjusted market-capitalization weighted index of large-, mid- and small-capitalization companies in the U.S. Under normal circumstances, the fund will invest at least 80% of its total assets in the securities of the underlying index.",[],[],86400.0,2.0,251.957,251.59,251.59,251.99,251.957,251.59,251.59,251.99,22.674994,4553.0,4553.0,5100.0,7750.0,7750.0,251.52,251.8,500.0,1100.0,0.0111,1854239360.0,179.13,252.78,252.78,43.96,245.967,227.3891,250.0773,USD,False,Large Blend,16.14551,1.08,Flexshares Trust,1316131200.0,Exchange Traded Fund,0.1898999,0.1354401,ETF,TILT,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,FlexShares Morningstar US Market Factors Tilt Index Fund,[],1766761217.0,BTS,finmb_140765640,America/New_York,EST,-18000000.0,us_market,False,6.0200043,0.024474846,24.5979,0.108175375,0.25,15.0,0.0,False,0.011906309,251.987,REGULAR,FlexShares Mornigstar US Market,True,1316698200000.0,0.02999878,251.59 - 251.99,Cboe US,5100.0,72.856995,0.40672693,179.13 - 252.78,-0.79299927,-0.0031371124,15.250206,1.11,5.6594,5.6594,1854239360.0,11.112991,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TIME,317-917-7000,"The fund will invest, under normal circumstances, at least 80% of its net assets plus the amount of borrowings for investment purposes, in equity securities, including common stocks, partnership interests, and other equity investments or ownership interests in business enterprises. The fund is non-diversified.",[],[],86400.0,2.0,24.8732,24.88,24.75,24.88,24.8732,24.88,24.75,24.88,26.766403,506.0,506.0,6014.0,1970.0,1970.0,24.81,24.86,500.0,500.0,0.1892,18690132.0,20.61,27.76,31.11,15.649,24.70292,24.334845,24.8078,USD,False,Large Growth,9.71892,1.34,Clockwise Capital Innovation ETF,1643241600.0,Exchange Traded Fund,0.3070176,,ETF,TIME,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,Clockwise Core Equity & Innovation ETF,[],1766760439.0,PCX,finmb_1758609463,America/New_York,EST,-18000000.0,us_market,False,0.17707825,0.007168312,0.5451546,0.022402221,0.96,15.0,0.0,False,0.027337447,24.88,REGULAR,Clockwise Core Equity & Innovat,True,1643380200000.0,0.006799698,24.75 - 24.88,NYSEArca,6014.0,4.2699986,0.2071809,20.61 - 27.76,-2.880001,-0.10374644,-2.497059,18.92,5.29291,5.29291,18690132.0,0.92952347,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TINS,,,,,86400.0,2.0,25.8299,25.47,25.422,25.422,25.8299,25.47,25.422,25.422,19.470942,338.0,338.0,529.0,40.0,40.0,25.81,25.86,500.0,500.0,,,24.249,25.83,25.83,24.249,25.149614,25.149614,,USD,False,,,,,,,,,EQUITY,TINS,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,Templeton International Insights ETF,[],1766760439.0,PCX,finmb_1953531375,America/New_York,EST,-18000000.0,us_market,False,0.6802864,0.027049577,0.6802864,0.027049577,,15.0,0.0,False,0.0,25.8299,REGULAR,Templeton International Insight,True,1761226200000.0,0.0,25.422 - 25.422,NYSEArca,529.0,1.5809002,0.06519445,24.249 - 25.83,-9.918213e-05,-3.839804e-06,2.744627,,,,,1.3265872,,0.0,0.0,,,,,,,25.8299,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TINT,,"The fund invests in financial instruments that ProShare Advisors believes, in combination, should track the performance of the index. The index is designed to measure the performance of companies that have business operations in the field of smart materials. Under normal circumstances, it will invest at least 80% of its total assets in components of the index or in instruments with similar economic characteristics. The fund is non-diversified.",[],[],86400.0,2.0,33.6864,33.116,33.6864,33.6864,33.6864,33.116,33.6864,33.6864,18.984978,2.0,2.0,495.0,270.0,270.0,33.4,33.81,100.0,100.0,0.014099999,1652890.0,23.977,34.165,42.75,23.977,32.9803,30.9376,33.5609,USD,False,Natural Resources,14.53716,1.36,ProShares,1635206400.0,Exchange Traded Fund,0.0516965,,ETF,TINT,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,ProShares Smart Materials ETF,[],1766760439.0,PCX,finmb_1674914913,America/New_York,EST,-18000000.0,us_market,False,0.70610046,0.021409765,2.7488022,0.08884989,0.58,15.0,0.0,False,0.0,33.6864,REGULAR,ProShares Smart Materials ETF,True,1635341400000.0,0.0,33.6864 - 33.6864,NYSEArca,495.0,9.709402,0.4049465,23.977 - 34.165,-0.47859955,-0.014008475,15.138256,1.41,2.1278,2.1278,1652890.0,1.7743714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TINY,,"The fund invests in financial instruments that ProShare Advisors believes, in combination, should track the performance of the index. The index is designed to measure the performance of companies that have business operations in the field of nanotechnology. Under normal circumstances, the fund will invest at least 80% of its total assets in components of the index or in instruments with similar economic characteristics. The fund is non-diversified.",[],[],86400.0,2.0,53.9507,52.305,53.9507,53.9507,53.9507,52.305,53.9507,53.9507,21.80659,64.0,64.0,514.0,330.0,330.0,53.28,54.26,100.0,100.0,0.0019,5174546.0,31.16,55.152,55.98,23.42,52.08338,45.133156,53.1851,USD,False,Technology,15.97813,1.76,ProShares,1635206400.0,Exchange Traded Fund,0.2178722,,ETF,TINY,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,ProShares Nanotechnology ETF,[],1766760439.0,PCX,finmb_1675013164,America/New_York,EST,-18000000.0,us_market,False,1.8673172,0.03585246,8.817543,0.1953673,0.58,15.0,0.0,False,0.0,53.9507,REGULAR,ProShares Nanotechnology ETF,True,1635341400000.0,0.0,53.9507 - 53.9507,NYSEArca,514.0,22.790699,0.73140883,31.16 - 55.152,-1.2013016,-0.02178165,19.157623,0.19,17.2198,17.2198,5174546.0,2.4740548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TIP,1-800-474-2737,"The index tracks the performance of inflation-protected public obligations of the U.S. Treasury, commonly known as “TIPS,” that have a remaining maturity of more than one year. The fund will invest at least 80% of its assets in the component securities of the index, and it will invest at least 90% of its assets in U.S. Treasury securities that BFA believes will help the fund track the index.",[],[],86400.0,2.0,110.06,110.18,110.14,110.1999,110.06,110.18,110.14,110.1999,12.376259,192007.0,192007.0,2943220.0,2729830.0,2729830.0,110.16,110.17,4200.0,1800.0,0.031400003,14671910912.0,106.09,112.26,131.37,84.14,110.9346,110.1595,110.13443,USD,False,Inflation-Protected Bond,7.29561,0.71,iShares,1070496000.0,Exchange Traded Fund,0.0351553,0.010094499,ETF,TIP,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,iShares TIPS Bond ETF,[],1766762987.0,PCX,finmb_22699527,America/New_York,EST,-18000000.0,us_market,False,-0.78590393,-0.0070843897,-0.010803223,-9.8068915e-05,0.18,15.0,0.0,False,0.080591805,110.1487,REGULAR,iShares TIPS Bond ETF,True,1070634600000.0,0.08869934,110.14 - 110.1999,NYSEArca,2943220.0,4.0587006,0.038257148,106.09 - 112.26,-2.1113052,-0.018807279,3.469026,3.14,0.90954,0.90954,14671910900.0,8.9,,1.25,0.011357442,,177700000.0,125.295,19573424128.0,0.87911487,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TIPX,,"Under normal market conditions, the fund generally invests substantially all, but at least 80%, of its total assets in the securities comprising the index and in securities that the Adviser determines have economic characteristics that are substantially identical to the economic characteristics of the securities that comprise the index.",[],[],86400.0,2.0,19.08,19.09,19.0901,19.0955,19.08,19.09,19.0901,19.0955,,7849.0,7849.0,258558.0,288170.0,288170.0,16.05,22.05,74100.0,58600.0,0.0361,1789743616.0,18.43,19.41,21.49,17.85,19.2058,19.13225,19.12873,USD,False,Short-Term Inflation-Protected Bond,7.46797,0.52,State Street Investment Management,1369785600.0,Exchange Traded Fund,0.0461167,0.0249745,ETF,TIPX,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,State Street SPDR Bloomberg 1-10 Year TIPS ETF,[],1766762460.0,PCX,finmb_237171556,America/New_York,EST,-18000000.0,us_market,False,-0.11079979,-0.00576908,-0.03725052,-0.0019470014,0.15,15.0,0.0,False,0.078613155,19.095,REGULAR,State Street SPDR Bloomberg 1a?,True,1369920600000.0,0.01499939,19.0901 - 19.0955,NYSEArca,258558.0,0.664999,0.03608242,18.43 - 19.41,-0.31500053,-0.016228776,3.4707189,3.61,0.44031,0.44031,1789743620.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TIPZ,,"The fund invests at least 80% of its total assets (exclusive of collateral held from securities lending) in the component securities of the ICE BofA U.S. Inflation-Linked Treasury Index (the ""underlying index""). The underlying index is an unmanaged index comprised of Treasury Inflation-Protected Securities (""TIPS"").",[],[],86400.0,2.0,53.18,53.19,53.145,53.19,53.18,53.19,53.145,53.19,,512.0,512.0,10572.0,11960.0,11960.0,53.21,53.25,700.0,800.0,0.0444,92834904.0,51.54,54.16,67.7,50.19,53.5034,53.25185,53.09,USD,False,Inflation-Protected Bond,7.58041,0.72,PIMCO,1251936000.0,Exchange Traded Fund,0.0347828,0.0086002,ETF,TIPZ,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,PIMCO Broad U.S. TIPS Index Exchange-Traded Fund,[],1766760439.0,PCX,finmb_62593397,America/New_York,EST,-18000000.0,us_market,False,-0.31340027,-0.0058575766,-0.0618515,-0.0011614902,0.2,15.0,0.0,False,0.018800905,53.19,REGULAR,PIMCO Broad U.S. TIPS Index Exc,True,1252503000000.0,0.0099983215,53.145 - 53.19,NYSEArca,10572.0,1.6499977,0.032013923,51.54 - 54.16,-0.9700012,-0.01790992,2.545309,4.44,0.99385,0.99385,92834904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TJUL,(215) 979-3750,The fund invests at least 80% of its net assets in FLexible EXchange® Options (“FLEX Options”) that reference the SPDR® S&P 500® ETF Trust (the “Underlying ETF”). FLEX Options are exchange-traded option contracts with uniquely customizable terms. The fund is non-diversified.,[],[],86400.0,2.0,29.64,29.63,29.63,29.655,29.64,29.63,29.63,29.655,27.95946,244.0,244.0,9338.0,8420.0,8420.0,29.6,29.7,500.0,700.0,0.0,165310176.0,26.6,29.67,29.67,24.13,29.44124,28.79768,29.5273,USD,False,Defined Outcome,6.02807,0.0,Innovator ETFs,1689552000.0,Exchange Traded Fund,,,ETF,TJUL,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,Innovator Equity Defined Protection ETF – 2 Yr to July 2027,[],1766762990.0,BTS,finmb_1845170537,America/New_York,EST,-18000000.0,us_market,False,0.21376038,0.0072605764,0.8573208,0.02977048,0.79,15.0,0.0,False,0.050637294,29.655,REGULAR,Innovator Equity Defined Protec,True,1689687000000.0,0.015001297,29.63 - 29.655,Cboe US,9338.0,3.0550003,0.114849634,26.6 - 29.67,-0.01499939,-0.0005055406,6.6187024,0.0,1.56128,1.56128,165310176.0,1.0606428,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TJUN,,"Under normal market conditions, the fund will invest substantially all of its assets in FLexible EXchange® Options that reference the price performance of the iShares MSCI Emerging Markets ETF. The fund is non-diversified.",[],[],86400.0,2.0,22.345,21.65,22.345,22.345,22.345,21.65,22.345,22.345,15.492866,4.0,4.0,241.0,40.0,40.0,22.36,22.43,200.0,200.0,,2207678.0,20.01,22.345,22.345,20.01,22.06104,21.4762,22.14,USD,False,Defined Outcome,,0.0,First Trust,1750204800.0,Exchange Traded Fund,,,ETF,TJUN,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,FT Vest Emerging Markets Buffer ETF - June,[],1763737913.0,BTS,finmb_1938034319,America/New_York,EST,-18000000.0,us_market,False,0.28395844,0.012871489,0.8687992,0.04045405,0.95,15.0,0.0,False,0.0,22.345,REGULAR,FT Vest Emerging Markets Buffer,True,1750685400000.0,0.0,22.345 - 22.345,Cboe US,241.0,2.334999,0.116691604,20.01 - 22.345,0.0,0.0,11.290968,,5.04282,5.04282,2207678.0,1.4422767,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TLH,1-800-474-2737,"The fund will invest at least 80% of its assets in the component securities of the underlying index, and the fund will invest at least 90% of its assets in U.S. Treasury securities that the advisor believes will help the fund track the underlying index. It seeks to track the investment results of the underlying index which measures the performance of public obligations of the U.S. Treasury that have a remaining maturity of greater than or equal to ten years and less than twenty years.",[],[],86400.0,2.0,102.07,102.21,102.125,102.245,102.07,102.21,102.125,102.245,,171330.0,171330.0,1347672.0,1397850.0,1397850.0,102.19,102.2,600.0,1000.0,0.0404,12648059904.0,96.74,106.83,175.92,93.08,103.2474,101.6627,101.34784,USD,False,Long Government,8.14945,1.97,iShares,1167955200.0,Exchange Traded Fund,0.0039938,-0.0579416,ETF,TLH,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,iShares 10-20 Year Treasury Bond ETF,[],1766763029.0,PCX,finmb_31130868,America/New_York,EST,-18000000.0,us_market,False,-1.107399,-0.010725684,0.47730255,0.0046949624,0.15,15.0,0.0,False,0.06858008,102.14,REGULAR,iShares 10-20 Year Treasury Bon,True,1168525800000.0,0.069999695,102.125 - 102.245,NYSEArca,1347672.0,5.4000015,0.05581974,96.74 - 106.83,-4.6900024,-0.043901548,3.0593753,4.04,4.24233,4.24233,12648059900.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TLT,1-800-474-2737,"The fund will invest at least 80% of its assets in the component securities of the underlying index, and it will invest at least 90% of its assets in U.S. Treasury securities that the advisor believes will help the fund track the underlying index. The underlying index measures the performance of public obligations of the U.S. Treasury that have a remaining maturity greater than or equal to twenty years.",[],[],86400.0,2.0,88.03,88.095,87.97,88.1699,88.03,88.095,87.97,88.1699,,3897203.0,3897203.0,32378274.0,33012780.0,33012780.0,87.73,87.77,3.0,14.0,0.043,49704599552.0,83.3,94.09,179.7,80.51,89.4996,88.1957,87.30267,USD,False,Long Government,6.87353,2.34,iShares,1027296000.0,Exchange Traded Fund,-0.027461901,-0.0850126,ETF,TLT,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,iShares 20+ Year Treasury Bond ETF,[],1766763029.0,NGM,finmb_8797414,America/New_York,EST,-18000000.0,us_market,False,-1.5096054,-0.016867174,-0.20570374,-0.0023323556,0.15,15.0,0.0,False,-0.045440096,87.99,REGULAR,iShares 20+ Year Treasury Bond ,True,1028035800000.0,-0.040000916,87.97 - 88.1699,NasdaqGM,32378274.0,4.689995,0.056302458,83.3 - 94.09,-6.0999985,-0.06483153,1.0677338,4.3,5.29315,5.29315,49704600000.0,-12.586,,2.152,0.024446212,1496793600.0,109700000.0,148.865,9652502528.0,0.59107244,USD,,,,,,-4399.5,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
